split_index,dataset,embedding_type,method,labelled_samples,model,accuracy,precision,recall,f1,experiment_id
8,Salinas,cae,assemble,5,neural_network,0.7913330458099721,0.8293520206272297,0.7913330458099721,0.792710633250507,experiment_20250523_232547
9,Salinas,cae,assemble,5,neural_network,0.7819572840293274,0.7994777767521137,0.7819572840293274,0.7744088268503718,experiment_20250523_232547
0,Salinas,cae,assemble,5,random_forest,0.8344615500009376,0.8265375111564662,0.8344615500009376,0.8173407808717663,experiment_20250523_231237
1,Salinas,cae,assemble,5,random_forest,0.8135911042772225,0.8322441230986877,0.8135911042772225,0.8131786263172823,experiment_20250523_231237
2,Salinas,cae,assemble,5,random_forest,0.7992836917999587,0.8386363826877219,0.7992836917999587,0.789805378901023,experiment_20250523_231237
3,Salinas,cae,assemble,5,random_forest,0.7667873014682443,0.8779848149385578,0.7667873014682443,0.7102373512749286,experiment_20250523_231237
4,Salinas,cae,assemble,5,random_forest,0.7633557726565283,0.8068841873637197,0.7633557726565283,0.7454687629031365,experiment_20250523_231237
5,Salinas,cae,assemble,5,random_forest,0.7967522361191847,0.853863716752102,0.7967522361191847,0.7870854061891656,experiment_20250523_231237
6,Salinas,cae,assemble,5,random_forest,0.8357741566502278,0.8390089660022498,0.8357741566502278,0.8357670546851587,experiment_20250523_231237
7,Salinas,cae,assemble,5,random_forest,0.8561008081906655,0.865591134866336,0.8561008081906655,0.8438414588238451,experiment_20250523_231237
8,Salinas,cae,assemble,5,random_forest,0.8460687430853757,0.8735908883167425,0.8460687430853757,0.8471814736197586,experiment_20250523_231237
9,Salinas,cae,assemble,5,random_forest,0.7924018826529655,0.8226625946945701,0.7924018826529655,0.7836198168815879,experiment_20250523_231237
0,Salinas,cae,co_training,10,logistic_regression-logistic_regression,0.8211104652252995,0.8322721217850888,0.8211104652252995,0.8228525127368567,experiment_20250405_163154
1,Salinas,cae,co_training,10,logistic_regression-logistic_regression,0.8390369217498922,0.8449050346027218,0.8390369217498922,0.8396637828343988,experiment_20250405_163154
2,Salinas,cae,co_training,10,logistic_regression-logistic_regression,0.8487689624782013,0.8532223023200423,0.8487689624782013,0.8498592185424052,experiment_20250405_163154
3,Salinas,cae,co_training,10,logistic_regression-logistic_regression,0.8292861294980217,0.8454217069120922,0.8292861294980217,0.8287384972213431,experiment_20250405_163154
4,Salinas,cae,co_training,10,logistic_regression-logistic_regression,0.8537943707926269,0.8501538011250777,0.8537943707926269,0.8509272819450692,experiment_20250405_163154
5,Salinas,cae,co_training,10,logistic_regression-logistic_regression,0.831123778807028,0.8375394293108076,0.831123778807028,0.8306239474142315,experiment_20250405_163154
6,Salinas,cae,co_training,10,logistic_regression-logistic_regression,0.8252545519323445,0.8272184263123649,0.8252545519323445,0.8251072487686806,experiment_20250405_163154
7,Salinas,cae,co_training,10,logistic_regression-logistic_regression,0.8387744004200341,0.8492345690130154,0.8387744004200341,0.839956586483822,experiment_20250405_163154
8,Salinas,cae,co_training,10,logistic_regression-logistic_regression,0.8291173657859701,0.8203035440077735,0.8291173657859701,0.8163410008435481,experiment_20250405_163154
9,Salinas,cae,co_training,10,logistic_regression-logistic_regression,0.8299986873933507,0.8480108599068551,0.8299986873933507,0.8285227046244994,experiment_20250405_163154
0,Salinas,cae,co_training,10,logistic_regression-neural_network,0.8249170245082413,0.8308621543502213,0.8249170245082413,0.8265872298731621,experiment_20250405_163717
1,Salinas,cae,co_training,10,logistic_regression-neural_network,0.8364679630219956,0.8335645564466917,0.8364679630219956,0.8346755146962875,experiment_20250405_163717
2,Salinas,cae,co_training,10,logistic_regression-neural_network,0.8424872020851695,0.8489766042508612,0.8424872020851695,0.8435661290341158,experiment_20250405_163717
3,Salinas,cae,co_training,10,logistic_regression-neural_network,0.8304487239588216,0.8378965402109693,0.8304487239588216,0.8295115867682145,experiment_20250405_163717
4,Salinas,cae,co_training,10,logistic_regression-neural_network,0.8577884453111815,0.8549992264433846,0.8577884453111815,0.8560638726863893,experiment_20250405_163717
5,Salinas,cae,co_training,10,logistic_regression-neural_network,0.8157662810103321,0.8232382400389283,0.8157662810103321,0.8156663160079857,experiment_20250405_163717
6,Salinas,cae,co_training,10,logistic_regression-neural_network,0.806296761611881,0.8018470414233428,0.806296761611881,0.8028674917423361,experiment_20250405_163717
7,Salinas,cae,co_training,10,logistic_regression-neural_network,0.8056779613343584,0.8194827327685468,0.8056779613343584,0.8044021162204628,experiment_20250405_163717
8,Salinas,cae,co_training,10,logistic_regression-neural_network,0.8354366292261246,0.8261571670883519,0.8354366292261246,0.8158353730366096,experiment_20250405_163717
9,Salinas,cae,co_training,10,logistic_regression-neural_network,0.810965890978642,0.8357478575337849,0.810965890978642,0.80523403089818,experiment_20250405_163717
0,Salinas,cae,co_training,10,logistic_regression-random_forest,0.8397869826923438,0.8479074983564975,0.8397869826923438,0.8410230735739291,experiment_20250405_163425
1,Salinas,cae,co_training,10,logistic_regression-random_forest,0.8480939076299949,0.8530582327019984,0.8480939076299949,0.8481097302821428,experiment_20250405_163425
2,Salinas,cae,co_training,10,logistic_regression-random_forest,0.855744529243001,0.8579075690216433,0.855744529243001,0.8557236811744114,experiment_20250405_163425
3,Salinas,cae,co_training,10,logistic_regression-random_forest,0.8424121959909243,0.8542480272992806,0.8424121959909243,0.8423451956361132,experiment_20250405_163425
4,Salinas,cae,co_training,10,logistic_regression-random_forest,0.8651202910236456,0.8666830801983199,0.8651202910236456,0.8646993711012246,experiment_20250405_163425
5,Salinas,cae,co_training,10,logistic_regression-random_forest,0.8458999793733241,0.8563741445729349,0.8458999793733241,0.8457873773656459,experiment_20250405_163425
6,Salinas,cae,co_training,10,logistic_regression-random_forest,0.8284798139848862,0.8280703643211728,0.8284798139848862,0.8273116574161227,experiment_20250405_163425
7,Salinas,cae,co_training,10,logistic_regression-random_forest,0.8447186333889628,0.8638229770235877,0.8447186333889628,0.8439214629340217,experiment_20250405_163425
8,Salinas,cae,co_training,10,logistic_regression-random_forest,0.8364679630219956,0.8312813853566079,0.8364679630219956,0.8284530530562729,experiment_20250405_163425
9,Salinas,cae,co_training,10,logistic_regression-random_forest,0.8537756192690656,0.8674147587761467,0.8537756192690656,0.8532864221040992,experiment_20250405_163425
0,Salinas,cae,co_training,10,neural_network-logistic_regression,0.8351928594198279,0.8527617705152055,0.8351928594198279,0.8349176063764616,experiment_20250405_170147
1,Salinas,cae,co_training,10,neural_network-logistic_regression,0.8291173657859701,0.8351388588133848,0.8291173657859701,0.8288562308212838,experiment_20250405_170147
2,Salinas,cae,co_training,10,neural_network-logistic_regression,0.8638076843743554,0.8666116079785048,0.8638076843743554,0.8643528492404962,experiment_20250405_170147
3,Salinas,cae,co_training,10,neural_network-logistic_regression,0.8545631832586398,0.8614466282843246,0.8545631832586398,0.8545903275612161,experiment_20250405_170147
4,Salinas,cae,co_training,10,neural_network-logistic_regression,0.8690018564008326,0.8681356721252546,0.8690018564008326,0.8680906353818875,experiment_20250405_170147
5,Salinas,cae,co_training,10,neural_network-logistic_regression,0.8565695962796978,0.8587498060282537,0.8565695962796978,0.8557295764927335,experiment_20250405_170147
6,Salinas,cae,co_training,10,neural_network-logistic_regression,0.8361304355978924,0.8405767541747952,0.8361304355978924,0.8370121861506813,experiment_20250405_170147
7,Salinas,cae,co_training,10,neural_network-logistic_regression,0.8512629151118528,0.8621633038264668,0.8512629151118528,0.851900308668467,experiment_20250405_170147
8,Salinas,cae,co_training,10,neural_network-logistic_regression,0.8504190965515949,0.8489591109489393,0.8504190965515949,0.8369661119265002,experiment_20250405_170147
9,Salinas,cae,co_training,10,neural_network-logistic_regression,0.8572634026514654,0.8668978509005083,0.8572634026514654,0.856839049157454,experiment_20250405_170147
0,Salinas,cae,co_training,10,neural_network-neural_network,0.834424046953815,0.8391564357756258,0.834424046953815,0.8356828606202775,experiment_20250405_171919
1,Salinas,cae,co_training,10,neural_network-neural_network,0.835399126179002,0.8343175512494272,0.835399126179002,0.8340339409824319,experiment_20250405_171919
2,Salinas,cae,co_training,10,neural_network-neural_network,0.8645952483639295,0.8647345393723641,0.8645952483639295,0.8641699547067727,experiment_20250405_171919
3,Salinas,cae,co_training,10,neural_network-neural_network,0.8305424815766281,0.8450365378309243,0.8305424815766281,0.8279710020856499,experiment_20250405_171919
4,Salinas,cae,co_training,10,neural_network-neural_network,0.8756961503122128,0.8735194160812714,0.8756961503122128,0.8743359061268761,experiment_20250405_171919
5,Salinas,cae,co_training,10,neural_network-neural_network,0.842337189896679,0.8424419147130733,0.842337189896679,0.8412707676670879,experiment_20250405_171919
6,Salinas,cae,co_training,10,neural_network-neural_network,0.8228731084400608,0.8259417508886052,0.8228731084400608,0.8234540534153655,experiment_20250405_171919
