split_index,dataset,embedding_type,method,labelled_samples,model,accuracy,precision,recall,f1,experiment_id
9,Botswana,cae,assemble,10,random_forest,0.9093406593406593,0.9282318102380451,0.9093406593406593,0.9043728048230886,experiment_20250524_003631
0,Botswana,cae,assemble,20,logistic_regression,0.5667189952904239,0.616823978529388,0.5667189952904239,0.5748246597712205,experiment_20250525_010736
1,Botswana,cae,assemble,20,logistic_regression,0.5392464678178964,0.6452784880378983,0.5392464678178964,0.5467703419891671,experiment_20250525_010736
2,Botswana,cae,assemble,20,logistic_regression,0.5580847723704867,0.6267359442304524,0.5580847723704867,0.570932036724159,experiment_20250525_010736
3,Botswana,cae,assemble,20,logistic_regression,0.5961538461538461,0.666979852932705,0.5961538461538461,0.5977578538281161,experiment_20250525_010736
4,Botswana,cae,assemble,20,logistic_regression,0.5007849293563579,0.6489452383441948,0.5007849293563579,0.525070353245472,experiment_20250525_010736
5,Botswana,cae,assemble,20,logistic_regression,0.5659340659340659,0.6671971157628769,0.5659340659340659,0.5838046743758608,experiment_20250525_010736
6,Botswana,cae,assemble,20,logistic_regression,0.5565149136577708,0.6193822879020937,0.5565149136577708,0.5726965792710694,experiment_20250525_010736
7,Botswana,cae,assemble,20,logistic_regression,0.5902668759811617,0.6579077028678613,0.5902668759811617,0.601493199489086,experiment_20250525_010736
8,Botswana,cae,assemble,20,logistic_regression,0.5569073783359497,0.6145706934025409,0.5569073783359497,0.5661246527666915,experiment_20250525_010736
9,Botswana,cae,assemble,20,logistic_regression,0.45722135007849296,0.5920676770063736,0.45722135007849296,0.49162652931804307,experiment_20250525_010736
0,Botswana,cae,assemble,20,neural_network,0.6915227629513344,0.7271373234502402,0.6915227629513344,0.7006294960745506,experiment_20250525_014255
1,Botswana,cae,assemble,20,neural_network,0.7001569858712716,0.7451101670458636,0.7001569858712716,0.7131960363060642,experiment_20250525_014255
2,Botswana,cae,assemble,20,neural_network,0.6930926216640503,0.7318917763870529,0.6930926216640503,0.7038892699402275,experiment_20250525_014255
3,Botswana,cae,assemble,20,neural_network,0.6974097331240189,0.7330562468538299,0.6974097331240189,0.7075380694924127,experiment_20250525_014255
4,Botswana,cae,assemble,20,neural_network,0.6507064364207221,0.7098518178341274,0.6507064364207221,0.6670499481482148,experiment_20250525_014255
5,Botswana,cae,assemble,20,neural_network,0.6746467817896389,0.7217747643279687,0.6746467817896389,0.685381055868906,experiment_20250525_014255
6,Botswana,cae,assemble,20,neural_network,0.6891679748822606,0.7209277628043412,0.6891679748822606,0.6937729181869882,experiment_20250525_014255
7,Botswana,cae,assemble,20,neural_network,0.67425431711146,0.706368157664731,0.67425431711146,0.6794584933556149,experiment_20250525_014255
8,Botswana,cae,assemble,20,neural_network,0.6530612244897959,0.6947199056391048,0.6530612244897959,0.6608743177524132,experiment_20250525_014255
9,Botswana,cae,assemble,20,neural_network,0.6597331240188383,0.6986958515825001,0.6597331240188383,0.6648380965426006,experiment_20250525_014255
0,Botswana,cae,assemble,20,random_forest,0.9097331240188383,0.9137333182223296,0.9097331240188383,0.9066129915050031,experiment_20250525_011838
1,Botswana,cae,assemble,20,random_forest,0.9203296703296703,0.9235518743084374,0.9203296703296703,0.9188005590224391,experiment_20250525_011838
2,Botswana,cae,assemble,20,random_forest,0.9136577708006279,0.9214159009631396,0.9136577708006279,0.9118683863884733,experiment_20250525_011838
3,Botswana,cae,assemble,20,random_forest,0.9179748822605965,0.9216255910332156,0.9179748822605965,0.9165667341766046,experiment_20250525_011838
4,Botswana,cae,assemble,20,random_forest,0.8936420722135008,0.8978918413231899,0.8936420722135008,0.8924089838505778,experiment_20250525_011838
5,Botswana,cae,assemble,20,random_forest,0.9603610675039247,0.960882691662048,0.9603610675039247,0.9601604939829638,experiment_20250525_011838
6,Botswana,cae,assemble,20,random_forest,0.8748037676609105,0.8858001681605571,0.8748037676609105,0.8717379263842349,experiment_20250525_011838
