split_index,dataset,embedding_type,method,labelled_samples,model,accuracy,precision,recall,f1,experiment_id
3,KSC,cae,assemble,5,logistic_regression,0.791054593290945,0.8023411060283239,0.791054593290945,0.7865477846509704,experiment_20250523_234753
4,KSC,cae,assemble,5,logistic_regression,0.7838193378645034,0.784818651878261,0.7838193378645034,0.7752659843237362,experiment_20250523_234753
5,KSC,cae,assemble,5,logistic_regression,0.7868888401666301,0.7827699305166216,0.7868888401666301,0.7744612801605786,experiment_20250523_234753
6,KSC,cae,assemble,5,logistic_regression,0.8105678579258935,0.836408262542585,0.8105678579258935,0.8135206803384816,experiment_20250523_234753
7,KSC,cae,assemble,5,logistic_regression,0.7625520719140539,0.7654687455240201,0.7625520719140539,0.7568343399860594,experiment_20250523_234753
8,KSC,cae,assemble,5,logistic_regression,0.7969743477307608,0.8007976632055452,0.7969743477307608,0.780562594065123,experiment_20250523_234753
9,KSC,cae,assemble,5,logistic_regression,0.7853540890155668,0.8010183903673871,0.7853540890155668,0.78128604019421,experiment_20250523_234753
0,KSC,cae,assemble,5,neural_network,0.6963385222538917,0.7527357355845522,0.6963385222538917,0.6919963078869833,experiment_20250523_234913
1,KSC,cae,assemble,5,neural_network,0.6174084630563473,0.692257751472783,0.6174084630563473,0.5955056851357863,experiment_20250523_234913
2,KSC,cae,assemble,5,neural_network,0.7638675729006796,0.7740137952171142,0.7638675729006796,0.7376473216862148,experiment_20250523_234913
3,KSC,cae,assemble,5,neural_network,0.7704450778338083,0.7890140576588621,0.7704450778338083,0.7659325909673297,experiment_20250523_234913
4,KSC,cae,assemble,5,neural_network,0.6538039903529927,0.6545296997389082,0.6538039903529927,0.630920559864589,experiment_20250523_234913
5,KSC,cae,assemble,5,neural_network,0.6709055031791273,0.6904257993265476,0.6709055031791273,0.642703419386767,experiment_20250523_234913
6,KSC,cae,assemble,5,neural_network,0.731637798728349,0.8186115038150759,0.731637798728349,0.7259081112136855,experiment_20250523_234913
7,KSC,cae,assemble,5,neural_network,0.1795658846744135,0.1074238927818578,0.1795658846744135,0.13126941109171242,experiment_20250523_234913
8,KSC,cae,assemble,5,neural_network,0.7612365709274282,0.7822868866719983,0.7612365709274282,0.7399696716921375,experiment_20250523_234913
9,KSC,cae,assemble,5,neural_network,0.7193597895198421,0.6978937948332763,0.7193597895198421,0.6871115759898023,experiment_20250523_234913
0,KSC,cae,assemble,5,random_forest,0.7781188335891251,0.8047387786942213,0.7781188335891251,0.7756681766028871,experiment_20250523_234828
1,KSC,cae,assemble,5,random_forest,0.727033545275159,0.7751124651622695,0.727033545275159,0.7235057467481816,experiment_20250523_234828
2,KSC,cae,assemble,5,random_forest,0.7787765840824381,0.7944299247905613,0.7787765840824381,0.7575077158245921,experiment_20250523_234828
3,KSC,cae,assemble,5,random_forest,0.7761455821091866,0.7912620205704247,0.7761455821091866,0.7673833573969298,experiment_20250523_234828
4,KSC,cae,assemble,5,random_forest,0.7612365709274282,0.7772231223562186,0.7612365709274282,0.7429669863509296,experiment_20250523_234828
5,KSC,cae,assemble,5,random_forest,0.7682525761894321,0.7935978806356361,0.7682525761894321,0.7511460521105834,experiment_20250523_234828
6,KSC,cae,assemble,5,random_forest,0.8002631001973252,0.8241811313156729,0.8002631001973252,0.8008650659815038,experiment_20250523_234828
7,KSC,cae,assemble,5,random_forest,0.7434773076079807,0.7447023572882933,0.7434773076079807,0.727328012097025,experiment_20250523_234828
8,KSC,cae,assemble,5,random_forest,0.7658408243806183,0.7827903440065703,0.7658408243806183,0.7440379503535848,experiment_20250523_234828
9,KSC,cae,assemble,5,random_forest,0.7664985748739311,0.7951560868111056,0.7664985748739311,0.7469395098838417,experiment_20250523_234828
0,KSC,cae,co_training,10,logistic_regression-logistic_regression,0.7998245998684499,0.8171945249075437,0.7998245998684499,0.7997228667057419,experiment_20250405_125053
1,KSC,cae,co_training,10,logistic_regression-logistic_regression,0.8035518526638895,0.7974890512099728,0.8035518526638895,0.7946243254694475,experiment_20250405_125053
2,KSC,cae,co_training,10,logistic_regression-logistic_regression,0.8059636044727033,0.812153444456258,0.8059636044727033,0.8018740767421737,experiment_20250405_125053
3,KSC,cae,co_training,10,logistic_regression-logistic_regression,0.8024556018417014,0.798446839006767,0.8024556018417014,0.7935687130707567,experiment_20250405_125053
4,KSC,cae,co_training,10,logistic_regression-logistic_regression,0.7689103266827451,0.7732885050902343,0.7689103266827451,0.761995893521184,experiment_20250405_125053
5,KSC,cae,co_training,10,logistic_regression-logistic_regression,0.770664327998246,0.7842766634989562,0.770664327998246,0.7684768707623807,experiment_20250405_125053
6,KSC,cae,co_training,10,logistic_regression-logistic_regression,0.77768033326025,0.8022532727648888,0.77768033326025,0.7775688652619305,experiment_20250405_125053
7,KSC,cae,co_training,10,logistic_regression-logistic_regression,0.796316597237448,0.7894185524324668,0.796316597237448,0.7896052536926842,experiment_20250405_125053
8,KSC,cae,co_training,10,logistic_regression-logistic_regression,0.8031133523350142,0.7975113240183511,0.8031133523350142,0.796947927784679,experiment_20250405_125053
9,KSC,cae,co_training,10,logistic_regression-logistic_regression,0.7708835781626836,0.7640092653067181,0.7708835781626836,0.7588568537981871,experiment_20250405_125053
0,KSC,cae,co_training,10,logistic_regression-neural_network,0.8588028941021706,0.8719114417930698,0.8588028941021706,0.8605258884898505,experiment_20250405_125501
1,KSC,cae,co_training,10,logistic_regression-neural_network,0.8559526419644815,0.8561980438389863,0.8559526419644815,0.850976608126839,experiment_20250405_125501
2,KSC,cae,co_training,10,logistic_regression-neural_network,0.8425783819337864,0.8515416331432129,0.8425783819337864,0.8435089656814153,experiment_20250405_125501
3,KSC,cae,co_training,10,logistic_regression-neural_network,0.8287656215742162,0.8440567338057837,0.8287656215742162,0.8308631406744922,experiment_20250405_125501
4,KSC,cae,co_training,10,logistic_regression-neural_network,0.8013593510195133,0.8239805973753552,0.8013593510195133,0.8033444855011703,experiment_20250405_125501
5,KSC,cae,co_training,10,logistic_regression-neural_network,0.7945625959219469,0.8147814000085022,0.7945625959219469,0.7981180733868113,experiment_20250405_125501
6,KSC,cae,co_training,10,logistic_regression-neural_network,0.8412628809471607,0.8527516416277632,0.8412628809471607,0.8404657896927803,experiment_20250405_125501
7,KSC,cae,co_training,10,logistic_regression-neural_network,0.8443323832492874,0.8444778681114236,0.8443323832492874,0.8424032731977861,experiment_20250405_125501
8,KSC,cae,co_training,10,logistic_regression-neural_network,0.8445516334137251,0.8499828727800361,0.8445516334137251,0.8448327913656896,experiment_20250405_125501
9,KSC,cae,co_training,10,logistic_regression-neural_network,0.8335891251918439,0.8348556793729321,0.8335891251918439,0.8298349350180405,experiment_20250405_125501
0,KSC,cae,co_training,10,logistic_regression-random_forest,0.8585836439377329,0.8698131601847537,0.8585836439377329,0.8591015476264008,experiment_20250405_125258
1,KSC,cae,co_training,10,logistic_regression-random_forest,0.8561718921289191,0.8609067408773243,0.8561718921289191,0.8517060228211772,experiment_20250405_125258
2,KSC,cae,co_training,10,logistic_regression-random_forest,0.8618723964042974,0.8664265010030298,0.8618723964042974,0.8598526728186007,experiment_20250405_125258
3,KSC,cae,co_training,10,logistic_regression-random_forest,0.8408243806182855,0.8455812593097756,0.8408243806182855,0.8383463777048001,experiment_20250405_125258
4,KSC,cae,co_training,10,logistic_regression-random_forest,0.8298618723964043,0.840986333084866,0.8298618723964043,0.8284174862160373,experiment_20250405_125258
5,KSC,cae,co_training,10,logistic_regression-random_forest,0.8331506248629686,0.8389835388339152,0.8331506248629686,0.830620790888906,experiment_20250405_125258
6,KSC,cae,co_training,10,logistic_regression-random_forest,0.8634071475553606,0.8705099430624326,0.8634071475553606,0.8627651294610474,experiment_20250405_125258
7,KSC,cae,co_training,10,logistic_regression-random_forest,0.8647226485419864,0.8671260028039524,0.8647226485419864,0.8645655501866265,experiment_20250405_125258
8,KSC,cae,co_training,10,logistic_regression-random_forest,0.8506906380179785,0.851414510417509,0.8506906380179785,0.8487288528496063,experiment_20250405_125258
9,KSC,cae,co_training,10,logistic_regression-random_forest,0.8316158737119053,0.8327536620327843,0.8316158737119053,0.8262666046266508,experiment_20250405_125258
0,KSC,cae,co_training,10,neural_network-logistic_regression,0.813198859899145,0.8441558794582996,0.813198859899145,0.8197017951125646,experiment_20250405_131759
1,KSC,cae,co_training,10,neural_network-logistic_regression,0.8500328875246657,0.8520650811137963,0.8500328875246657,0.8476331096253271,experiment_20250405_131759
2,KSC,cae,co_training,10,neural_network-logistic_regression,0.8289848717386538,0.8478458162623246,0.8289848717386538,0.8319694336209654,experiment_20250405_131759
3,KSC,cae,co_training,10,neural_network-logistic_regression,0.8235036176277132,0.8359157776987927,0.8235036176277132,0.825272406277826,experiment_20250405_131759
4,KSC,cae,co_training,10,neural_network-logistic_regression,0.7836000877000657,0.8107007857917218,0.7836000877000657,0.7877930346258045,experiment_20250405_131759
5,KSC,cae,co_training,10,neural_network-logistic_regression,0.7936855952641965,0.8198049681662468,0.7936855952641965,0.7984775540080459,experiment_20250405_131759
6,KSC,cae,co_training,10,neural_network-logistic_regression,0.8226266169699628,0.8463882051673781,0.8226266169699628,0.8270231722468061,experiment_20250405_131759
7,KSC,cae,co_training,10,neural_network-logistic_regression,0.8360008770006577,0.8431025685588284,0.8360008770006577,0.8364633497970636,experiment_20250405_131759
8,KSC,cae,co_training,10,neural_network-logistic_regression,0.8199956149967113,0.8252593425047459,0.8199956149967113,0.8190117844830359,experiment_20250405_131759
9,KSC,cae,co_training,10,neural_network-logistic_regression,0.8210918658188994,0.8220060944285065,0.8210918658188994,0.8176684972324755,experiment_20250405_131759
0,KSC,cae,co_training,10,neural_network-neural_network,0.8476211357158517,0.8642150723185049,0.8476211357158517,0.852244625081018,experiment_20250405_133329
1,KSC,cae,co_training,10,neural_network-neural_network,0.8598991449243587,0.863782909951474,0.8598991449243587,0.8555392415718798,experiment_20250405_133329
2,KSC,cae,co_training,10,neural_network-neural_network,0.8377548783161587,0.8512874683376328,0.8377548783161587,0.8390103757298596,experiment_20250405_133329
3,KSC,cae,co_training,10,neural_network-neural_network,0.8384126288094716,0.8461017586643677,0.8384126288094716,0.8392876386141535,experiment_20250405_133329
4,KSC,cae,co_training,10,neural_network-neural_network,0.7934663450997588,0.8158587780024826,0.7934663450997588,0.7959804456948759,experiment_20250405_133329
5,KSC,cae,co_training,10,neural_network-neural_network,0.789300591975444,0.8164815112701838,0.789300591975444,0.7954948233811882,experiment_20250405_133329
6,KSC,cae,co_training,10,neural_network-neural_network,0.8489366367024775,0.8615822526956903,0.8489366367024775,0.8491638614146689,experiment_20250405_133329
7,KSC,cae,co_training,10,neural_network-neural_network,0.848059636044727,0.8528416949328151,0.848059636044727,0.8464765143615555,experiment_20250405_133329
8,KSC,cae,co_training,10,neural_network-neural_network,0.8344661258495943,0.8409478557555735,0.8344661258495943,0.8358331569992152,experiment_20250405_133329
